 31 2 0 1 0 1 0 0 0 0  2  4.00 16.00  3.00  5.25  13.0  0.15 0   0.0 2 11.00 11.00  1.03  1.06  2.56  4  3 1 1 111492  3  6.00 15.00  5.00  5.05  26.0  0.25 0 1 10.50 12.50  1.00  1.05  2.64  4  4    
 33 3 0 1 0 0 1 0 0 0  0 12.00 20.00  4.00  5.00  26.0  0.25 0   7.0 2  6.00 17.00  1.02  1.07  0.95  5  4 1 1 111392  .  6.00 11.00  5.00  5.05    .   0.20 0 2  6.00 17.00  1.11  1.06  1.05  4  2    
 36 4 0 1 0 1 0 0 0 0  0  8.00 12.00  4.00  5.50  30.0  0.17 1   0.0 2 10.50 13.00  1.02  0.91  2.57  2  2 1 1 111492  . 10.00 35.00  6.00  5.05  26.0  0.15 1 2 10.50 12.50  0.95  0.89  1.19  2  2    
 77 3 0 1 0 0 1 0 0 0  0  6.00 50.00  4.00  5.00   4.0  0.15 0 100.0 2  6.00 19.00  1.18  1.07  1.17  6  5 1 1 111992  4  4.00 60.00  3.00  5.05  52.0  0.15 0 2  6.00 19.00  1.06  1.06  1.05  6  2    
 78 3 1 1 0 0 1 0 0 0  0 13.00 10.00  3.00  5.00  26.0  0.15 0   0.0 2  6.00 17.00  1.12  1.02  1.02  4  2 1 1 111392  . 10.00 12.00  2.00  5.05  26.0  0.10 0 2  7.00 16.00  1.11  1.01  1.05  5  3    
 81 4 0 1 0 0 1 0 0 0  4 25.00 13.00  3.00  5.00  26.0  0.10 0  95.0 2 10.00 12.00  1.06  0.98  1.06  2  2 2 1 121592  3  0.00 45.00  4.00  5.05    .    .   1 2 10.50 11.50  1.11  0.98  2.07  2  1    
 82 4 0 1 0 0 1 0 0 0  6  8.00 14.50  3.00  5.00  13.0  0.37 1   0.0 2 10.50 13.50  1.06  1.03  1.06  2  2 1 1 111492  . 25.00  8.00  4.00  5.05  13.0  0.18 1 2 10.50 13.50  1.11  0.98  1.05  2  2    
 83 4 0 1 0 0 1 0 0 0  2 12.50 20.00  2.00  5.00  13.0  0.25 0  11.0 2 10.50 13.50  1.06  0.98  2.13  2  2 1 1 111792  2   .     .    4.00  5.05  26.0  0.50 0 2 10.00 14.00  1.11  0.89  0.99  2  2    
 85 1 0 1 0 1 0 0 0 1  3  7.00 20.00  3.00  5.50  26.0  0.52 0   1.0 1  9.00 12.50  1.12  1.02  1.02  5  4 1 1 111692  .  0.00 35.00  3.00  5.05  26.0  0.18 0 1  9.00 12.50  1.11  1.01  1.05  5  1    
 89 1 1 1 0 1 0 0 0 0  2 10.00  6.00  3.00  5.00  13.0  0.17 0   0.0 2  7.00 16.00  1.09  0.95  1.04  3  2 1 1 111092  .  6.00 25.00  6.00  5.50   4.0  0.63 0 2  7.00 16.00  1.11  1.01  1.05  3  3    
 94 2 0 1 0 1 0 0 0 0  2  0.00 25.00  5.00  5.00  26.0  0.25 0   0.0 3 11.00 10.00  1.06  0.80  2.56  .  . 1 1 111292  .  2.00 20.00  4.00  5.05  52.0  0.25 0 1 11.00 10.00  1.05  0.79  2.53  3  .    
103 4 0 1 0 0 1 0 0 0  2 12.50 10.00  3.00  5.00  26.0  0.27 0  50.0 2 10.50 11.50  0.91  0.85  0.95  2  2 1 1 111492  2   .     .    2.00  5.05  13.0   .   0 2 10.50 12.50  1.05  0.84  1.26  2  2    
112 4 0 1 0 0 1 0 0 0  0  4.00 26.00  3.00  5.00  13.0  0.20 0  80.0 2 10.00 14.00  1.06  0.98  1.06  2  2 2 1 121392  9  5.00 25.00  6.00  5.05  28.0  0.18 0 2 10.50 12.50  1.11  1.09  2.07  .  .    
128 2 1 1 0 1 0 0 0 0  3  6.50  7.50  2.00  5.00    .   0.15 0    .  2 11.00 11.00  1.06  0.85  2.34  4  2 1 1 111492  1  3.00 16.00  2.00  5.05  26.0  0.25 0 1 11.00 11.00  1.05  0.79  2.32  3  2    
129 3 0 1 0 1 0 0 0 0  3 20.00 20.00  3.00  5.25  26.0  0.05 0   0.0 2  6.00 16.00  1.10  1.00  0.74  6  4 1 1 111392  .  7.00 18.00  4.00  5.05  52.0  0.25 0 2  6.00 16.00  1.11  1.00  0.89  4  3    
131 3 0 1 0 1 0 0 0 0  2 15.00 25.00  4.00  5.50   4.0  0.37 1  10.0 2  6.00 17.00  1.06  1.06  1.06  5  2 2 1 121692  2  8.00 22.00  3.00  5.05    .    .   0 2  7.00 15.00  1.05  1.11  1.05  5  4    
139 4 0 1 0 1 0 0 0 0  0   .     .    2.00  5.50    .    .   0    .  2 10.50 12.50  0.95  0.95  1.06  2  1 1 1 111492  . 11.00 25.00  5.00  5.50  19.0  0.25 1 2 11.00 12.00   .     .     .    .  .    
143 4 0 1 0 1 0 0 0 0  3  0.00 30.00  3.00  5.37  26.0  0.25 1  15.0 2 10.50 11.50  0.95  0.95  1.06  2  2 2 4 121692  2   .     .     .     .      .    .   . .   .     .     .     .     .    .  .    
144 4 0 1 0 1 0 0 0 0  2 10.00 30.00  3.00  5.05  26.0  0.15 1   0.0 2 10.50 12.50  0.91  0.85  1.06  2  2 1 1 111792  1  4.00 37.00  3.00  5.05  26.0  0.35 1 2 10.50 12.50  0.94  0.94  1.26  2  2    
145 1 0 1 0 0 1 0 0 0  0  5.00 17.00  3.00  5.00  13.0  0.15 1   0.0 2  7.00 16.00  1.06  0.95  0.95  3  2 1 1 111092  . 10.00  8.00  4.00  5.28  26.0  0.13 1 2  7.00 16.00  1.05  0.96  0.95  3  2    
147 1 0 1 0 0 1 0 0 0  0  8.50  6.50  3.00  5.12   8.0  0.25 0 100.0 2  7.00 14.00  1.12  0.89  0.95  2  2 1 1 111892  1  6.00  0.00  3.00  5.25  13.0  0.38 0 2  7.00 14.00  1.13  0.91  0.91  2  2    
148 1 0 1 0 0 1 0 0 0  4  4.50 30.00  4.00  5.25  26.0  0.17 1   0.0 2  7.00 17.00  1.06  0.95  0.95  3  2 1 1 111092  .  7.50 30.00  4.00  5.05  26.0  0.20 1 2  7.00 17.00  1.05  0.94  0.94  3  3    
151 1 0 1 0 0 1 0 0 0  0  1.00 12.00  3.00  5.00  12.0  0.10 0  92.0 2  7.00 15.00  1.09  0.81  1.04  3  3 2 3 123092  2  0.00  0.00  0.00   .      .    .   . .   .     .     .     .     .    .  .    
152 1 0 1 0 0 1 0 0 0  0 35.00 15.00  4.00  5.12   9.0  0.67 1  10.0 1  7.00 15.00  1.17  0.95  1.02  3  2 1 1 111092  . 12.00 13.50  5.00  5.05  13.0  0.28 0 2  7.00 15.00  1.16  0.94  0.94  3  3    
157 2 0 1 0 0 1 0 0 0  0 10.00  5.00  3.00  5.00  26.0  0.25 0   0.0 1 10.50 12.00  0.91  0.85  2.34  3  3 1 1 111792  2 12.00  8.00  2.00  5.50  26.0  0.25 0 1 10.50 11.00  0.95  0.83  2.47  2  2    
161 3 1 1 0 0 1 0 0 0  0  8.00 25.00  4.00  5.00  19.0  0.15 0   2.0 2  6.00 17.00  1.12  1.02  1.06  7  3 1 1 111992  4 26.00 12.00  4.00  5.05    .    .   0 2  6.00 17.00  1.11  1.06  1.05  7  5    
163 3 1 1 0 0 1 0 0 0  0 12.00 18.00  3.00  5.00  13.0  0.15 0  11.0 2  6.00 16.50  1.20  1.07  1.06  3  3 1 1 111292  .  1.50 33.00  3.00  5.05  26.0  0.15 0 2  7.00 15.00   .     .     .    .  .    
164 3 1 1 0 0 1 0 0 0  0  4.00 30.00  4.00  5.00  26.0  0.10 0   3.0 2  5.00 19.00  1.12  1.02  1.06  5  3 1 1 111292  .  5.00 15.00  3.00  5.05  52.0  0.15 0 2  6.00 17.00  1.11  1.06  1.05  5  3    
165 4 0 1 0 0 1 0 0 0  1 20.00 10.00  3.00  5.00  15.0  0.27 1  60.0 2 10.50 12.50  1.06  0.89  1.06  3  2 1 1 111792  1 10.00 17.00  4.00  5.05  14.0  0.13 0 2 10.50 12.50  1.05  0.98  1.05  2  2    
169 1 1 1 0 0 1 0 0 0  0 12.00 33.00  4.00  5.00  13.0  0.25 0  50.0 2  7.00 16.00  1.10  0.94  1.04  3  3 1 1 111692  . 20.00  6.00  4.00  5.05  52.0  0.15 0 2  7.00 16.00  1.11  1.05  1.05  3  3    
170 1 1 1 0 0 1 0 0 0  1 10.00 20.00  3.00  5.00  52.0  0.52 0   0.0 2  7.00 16.00  1.10  1.02  1.08  3  2 1 1 111092  . 20.00 20.00  4.00  5.05   4.0   .   0 1  7.00 16.00  1.29  1.11  1.18  4  4    
187 3 0 1 0 0 1 0 0 1  0  4.00 20.00  3.00  5.62  26.0  0.52 0   2.0 2  7.00 15.00  1.12  1.09  1.06  4  3 1 1 111292  .  5.00 17.50  3.00  5.05  13.0  0.20 0 2  7.00 15.00  1.11  1.06  1.05  4  4    
190 3 1 1 0 0 1 0 0 0  0  5.00 42.00  4.00  5.00  26.0  0.12 1    .  2  6.00 16.00  1.02  1.07  1.06  5  . 1 1 111292  .  7.00 30.00  4.00  5.05  26.0  0.18 0 2  7.00 15.00  1.05  1.01  1.74  5  3    
196 4 1 1 0 0 1 0 0 0  0  8.00 19.00  4.00  5.00  26.0  0.20 0    .  2 10.50 11.50  0.95  0.85  1.06  2  2 1 1 111392  .  0.00 30.00  3.00  5.05  26.0  0.18 0 2 10.50 12.50  1.00  0.90  2.11  2  2    
197 1 0 1 0 0 1 0 0 0  0 23.00 10.00  4.00  5.00  26.0  0.25 0  50.0 2  7.00 17.00  0.99  0.89  0.89  3  2 1 1 111792  1  5.00 21.00  5.00  5.05  26.0  0.13 0 3  7.00 17.00  1.05  0.95  0.95  3  1    
234 1 0 1 0 0 1 0 0 0  2  0.00 10.00  3.00  5.00  26.0   .   0   0.0 2  7.00 16.00  1.12   .    0.49  2  2 1 1 111892  2 10.00  4.00  3.00  5.05  26.0   .   0 2  7.00 16.00  1.04  1.01  0.58  3  2    
240 3 1 1 0 0 1 0 0 0  0 15.00 35.00  3.00  5.10  26.0  0.25 0  20.0 2  6.00 17.00  1.18  1.02  1.06  6  4 1 1 111692  1 15.00 15.00  3.00  5.05  26.0  0.15 0 2  6.00 17.00  1.10  1.00  1.05  6  4    
241 3 0 1 0 0 1 0 0 0  2 15.00 25.00  4.00  5.00  13.0  0.37 1  30.0 2  7.00 16.00  1.12  1.02  1.06  5  5 1 1 111192  1 15.00   .    4.00  5.05  26.0  0.10 0 2  7.00 16.00  1.15  1.05  1.05  5  5    
242 3 1 1 0 0 1 0 0 0  0 25.00 10.00  3.00  5.25  13.0  0.25 1   0.0 2  6.00 17.00  1.10  1.02  1.06  5  4 1 1 111192  . 12.00 10.00  3.00  5.05   8.0  0.20 1 2  7.00 16.00  1.11  1.06  1.05  6  4    
245 3 0 1 0 0 1 0 0 0  3 15.00  8.00  3.00  5.50    .    .   0   0.0 1  8.50 13.50  1.20  1.02  1.02  4  2 1 1 111792  3  8.00 12.00  4.00  5.05  26.0   .   0 1  8.50 13.00  1.11  1.11  1.05  5  1    
259 1 0 1 1 0 0 0 0 0  0 13.00 12.00  4.00  5.00   4.0  0.25 0  50.0 2  7.50 14.50  1.02  0.85  0.85  3  3 1 1 110992  . 15.00 15.00  4.00  5.05    .    .   0 2  7.50 14.50  1.05   .    0.84  3  3    
268 1 1 1 1 0 0 0 0 0  1 10.00 18.00  4.00  5.00  26.0  0.17 1   0.0 2  7.00 15.00  1.02  0.85  0.85  5  4 1 1 110992  .  0.00 42.50  2.00  5.05  26.0  0.25 1 2  7.00 15.00  0.94  0.78  0.84  4  4    
271 2 1 1 1 0 0 0 0 0  3  0.00 13.00  2.00  5.00  13.0  0.10 0  38.0 2 11.00 11.00  1.02  0.79  2.34  4  2 1 1 111792  1  0.00 15.00  3.00  5.05   8.0  0.10 0 2 11.00 12.00  0.90  0.73  2.28  4  3    
272 2 1 1 1 0 0 0 0 0  4  4.00 11.00  3.00  5.05   4.0  0.20 0   0.0 1 11.00 11.00  0.95  0.74  2.34  4  2 1 1 111492  1  2.00 14.00  3.00  5.25  26.0  0.20 0 2 11.00 12.00  0.94  0.73  2.32  4  3    
274 2 1 1 1 0 0 0 0 0  0  0.00 15.00  2.00  5.50  26.0  0.12 0  27.0 2 11.00 10.00  0.91  0.74  2.34  4  3 1 1 111392  .  3.00  7.00  3.00  5.05  26.0  0.20 0 1 11.00 11.00   .     .    2.32  .  .    
276 2 1 1 1 0 0 0 0 0  3  5.00 10.00  3.00  5.00  26.0  0.25 0   0.0 2 11.00 10.50  0.95  0.74  2.19  4  3 1 1 111392  .  5.00 15.00  3.00  5.05  26.0  0.28 0 3 11.00 12.00  0.95  0.73  2.32  5  3    
296 1 1 1 0 0 1 0 0 0  0  5.00 16.00  4.00  5.30  26.0  0.25 0  50.0 2  7.00 16.00  1.06  0.95  1.01  3  3 1 1 111892  3  4.00  9.00  6.00  5.05  13.0   .   0 2  7.00 16.00  1.05  0.94  1.00  3  2    
299 2 1 1 0 0 1 0 0 0  0  3.00  8.00  2.00  5.00  26.0   .   0   0.0 1 10.50 11.50  1.06  0.85  2.34  3  2 1 1 111792  1  6.00 12.00  2.00  5.05  13.0  0.25 0 1 11.00 11.50  1.05  0.84  2.32  3  2    
301 2 1 1 0 0 1 0 0 0  4  8.00 12.00  5.00  5.00  11.0  0.36 1   0.0 3 11.00 10.50  1.06  0.85  2.34  3  1 1 1 111492  1  2.00  7.00  1.00  5.05   4.0  0.50 0 2 11.00 10.50  0.94  0.84  2.32  3  2    
320 2 0 1 1 0 0 0 0 1  0  5.00  9.00  2.00  5.00  13.0  0.12 1   0.0 2 11.00 12.00  1.12  0.80  2.45  4  4 1 1 111392  .  4.00  6.00  3.00  5.05    .    .   0 1 11.00 11.00  1.05  0.84  2.43  4  3    
321 2 0 1 1 0 0 0 0 1  0  3.00 14.00  3.00  5.00    .   0.25 0  10.0 2 10.50 12.50  1.12  0.85  2.45  4  2 1 1 111492  2  4.00 11.00  2.00  5.05  13.0  0.15 0 1 11.00 12.00  1.05  0.84  2.43  4  3    
324 3 0 1 1 0 0 0 0 0  2 20.00 46.00  5.00  5.25  26.0  0.20 0   0.0 2  0.00 24.00  1.18  1.06   .    5  2 2 1 121892  4 22.00 39.00  5.00  5.05  52.0  0.25 1 2  0.00 24.00  1.22  1.05  1.05  5  2    
326 3 1 1 1 0 0 0 0 1  3 18.00 45.00  5.00  5.15  11.0  0.15 0   7.0 2  0.00 24.00  1.26  0.99   .    4  3 1 1 111892  1  0.00 45.00  4.00  5.05    .    .   0 2  0.00 24.00  1.22   .    1.05  4  2    
330 4 0 1 1 0 0 0 0 1  0  4.00 16.00  3.00  5.42  13.0  0.12 1   0.0 1 10.50 15.50  1.01  0.86  0.95  2  2 1 1 111392  .  3.00 20.00  3.00  5.67  52.0  0.25 0 1 10.50 14.50  0.94  0.79  1.26  2  2    
334 1 0 1 1 0 0 0 0 0  0 10.00 10.00  3.00  5.00   4.0  0.17 0   0.0 3  9.00 12.50  0.91  0.91  0.91  3  3 1 1 110992  .  0.00 20.00  3.00  5.05  26.0  0.18 . 3  9.00 12.50  0.90  0.90  0.85  3  2    
349 3 1 1 1 0 0 0 0 0  1  2.50 27.00  5.00  5.00   6.0  0.15 0  10.0 2  6.00 16.00  1.12  0.91  0.95  3  3 1 1 111192  .  0.00 20.00  4.00  5.05   4.0  0.18 0 2  7.00 15.00  1.01  1.01  0.94  3  3    
354 4 0 1 1 0 0 0 0 0  3 14.00  7.00  3.00  5.06   4.0  0.25 1  10.0 1 10.50 10.50  0.95  0.86  0.95  2  2 1 1 111392  .  9.00  7.00  3.00  5.05  13.0  0.23 0 1 10.50 10.50  1.00  0.85  0.94  2  2    
356 4 0 1 1 0 0 0 0 0  3 11.50 10.00  4.00  5.05  13.0   .   1   0.0 1 10.50 11.50  0.95  0.80  1.06  2  2 1 1 111492  .  0.00 28.00  4.00  5.05  17.0  0.15 1 1 10.50 11.50  1.00  0.85  1.05  2  2    
357 4 0 1 0 0 1 0 0 0  1  4.50 20.00  3.00  5.00  16.0  0.20 0 100.0 1 10.50 11.50  0.95  0.86  0.95  2  2 1 1 111392  . 21.00  6.00  3.00  5.25  13.0  0.25 0 1 10.50 12.50  1.00  0.84  2.35  2  2    
371 1 0 1 0 0 1 0 0 0  0 12.00 23.00  4.00  5.00  13.0  0.15 0 100.0 2  7.00 16.00  1.06  1.02  0.95  3  3 1 1 110792  . 11.00 22.00  5.00  5.25  26.0   .   0 3  7.00 16.00   .     .     .    4  2    
373 1 1 1 0 0 1 0 0 0  0 14.00 12.00  4.00  5.00   4.0  0.25 0 100.0 2  6.50 15.50  1.01  0.95  1.03  6  3 1 1 110792  . 18.00 15.00  4.00  5.05  13.0  0.25 1 2  6.50 15.50  1.10  0.94  1.02  6  5    
375 1 0 1 0 0 1 0 0 0  3 25.00 10.00  4.00  5.25  26.0  0.25 1   0.0 1  7.00 15.00  1.02  0.80   .    4  2 1 1 111692  1  0.00 25.00  4.00  5.50  26.0  0.10 1 1  7.00 15.00  1.05  0.94  1.01  3  3    
378 1 1 1 0 0 1 0 0 0  4 10.00  8.00  4.00  5.00  52.0  0.10 0    .  2  6.50 18.50  1.10  0.96  1.10  5  5 1 1 110792  . 20.00 15.00  4.00  5.05  52.0  0.25 1 2  6.00 19.00  1.05  0.99  1.03  6  4    
381 1 0 1 0 0 1 0 0 0  0 10.00 20.00  4.00  5.00  13.0  0.50 1   0.0 2  6.50 16.50  1.27  1.17  1.10  4  2 1 1 111692  . 15.00 15.00  5.00  5.05   8.0  0.47 1 2  6.50 16.50  1.37  1.16  1.16  4  2    
403 3 1 1 0 0 1 0 0 0  2 13.00 31.00   .    5.05  26.0  0.15 0  10.0 2  6.00 18.00  1.09  1.12  1.06  5  4 1 1 111892  3 11.00 23.00  3.00  5.05  13.0   .   1 2  7.00 16.00  1.11  1.06  1.05  4  4    
406 4 1 1 0 0 1 0 0 0  0 12.00 35.00  4.00  5.00    .   0.32 0   0.0 1 10.50 11.50  1.02   .    2.14  2  2 1 1 111392  . 17.00 22.00  4.00  5.50  13.0   .   . 1 10.50 12.50  0.84  0.94  1.99  2  2    
407 4 1 1 0 0 1 0 0 0  2  5.00 10.00  2.00  5.75  26.0  0.15 1   0.0 2 11.00 10.50  1.17  1.17  1.38  1  1 1 1 111392  .  8.00  7.00  3.00  5.50  26.0  0.15 0 2 11.00 10.50  1.05  1.16  2.32  1  1    
409 1 0 1 0 0 1 0 0 0  0  3.00 60.00  2.00  5.00  39.0   .   0   0.0 1  7.00 15.00  1.19  0.87  0.95  3  3 1 1 111792  2  0.00 15.00  3.00  5.05    .    .   0 1  7.00 15.00  1.09  1.04  1.01  3  3    
  1 1 0 1 0 1 0 0 0 0  0 16.00 30.00  4.00  4.50    .   0.25 0  80.0 3  7.00 16.00  0.93  0.83  0.85  4  3 1 1 110592  . 20.00 40.00  4.00  5.05    .    .   0 2  7.00 16.00  1.05  0.79  0.90  4  3    
  2 1 0 1 0 1 0 0 0 0  0 10.00  6.00  3.00  4.75  26.0  0.50 1  80.0 1  7.00 14.00  1.06  0.91  0.96  2  2 1 1 110592  .  7.50 10.00  3.00  5.25  19.0  0.38 1 1  7.00 15.00  1.05  1.01  0.94  2  2    
  3 2 0 1 0 1 0 0 0 0  3  6.00 13.00  3.00  4.25  13.0  0.25 1  50.0 2 11.00 10.00  1.06  0.95  3.09  5  3 1 1 111792  2  4.00  7.00  3.00  5.05  26.0  0.25 0 1 11.00 11.00  1.05  0.94  2.75  5  3    
  4 3 0 1 0 1 0 0 0 0  0 10.00 12.00  3.00  4.75   4.0  0.25 0  50.0 2  9.00 12.50  1.06  1.00  2.13  8  4 1 1 110592  .  5.00 30.00  4.00  5.05  26.0  0.28 0 2  8.00 13.50  1.22  1.37  0.89  6  4    
  5 3 0 1 0 1 0 0 0 0  0  5.00 30.00  4.00  4.50  13.0  0.17 0    .  1  6.00 17.00  0.95   .    2.13  5  4 1 1 111892  2 10.00 30.00  4.00  5.15   4.0  0.18 0 2  6.00 17.00  1.05  0.94  0.94  5  5    
  8 4 0 1 0 1 0 0 0 0  0   .   25.00  4.00  4.80    .   0.15 0    .  1 10.50 12.00  1.02  0.91  2.28  2  1 1 1 110592  . 15.00 25.00  3.00  5.05  26.0  0.33 0 2 10.00 13.00  1.01  1.01  0.94  2  2    
  9 1 0 1 0 1 0 0 0 0  2 12.00 40.00  4.00  4.37  26.0  0.15 0  35.0 2  7.00 16.00  1.04  0.67  0.85  4  4 1 1 110592  .  0.00 32.00  4.00  5.05  26.0  0.13 0 2  7.00 16.00  1.11  0.92  1.01  4  3    
 10 1 0 1 0 1 0 0 0 0  0 15.00 20.00  4.00  4.25  39.0  0.17 0  80.0 2  7.00 16.00  1.04  0.85  0.85  3  3 1 1 110592  . 15.00 15.00  4.00  5.05   4.0  0.28 0 2  7.00 16.00  0.94  0.87  0.94  3  2    
 11 1 0 1 0 1 0 0 0 0  2 10.00 30.00  4.00  4.25  26.0  0.10 0  80.0 2  7.00 16.00  1.09  0.89  0.91  3  3 1 1 111792  1 12.00 24.00  3.00  5.05    .    .   0 2  7.00 16.00  1.05  0.87  0.94  3  2    
 12 1 0 1 0 1 0 0 0 0  0  6.50 23.50  3.00  4.37   9.0  0.10 0 100.0 2  7.00 16.00  1.05  0.79  0.91  3  3 1 1 111892  3 15.00 15.00  4.00  5.05  26.0  0.25 0 3  7.00 16.00  1.01  0.92  0.94  3  2    
 13 2 0 1 0 1 0 0 0 0  0  0.00 25.00  3.00  4.50   7.0  0.25 0 100.0 2 11.00 10.00  1.06  0.95  2.66  5  4 1 1 111792  1  2.00 11.00  3.00  5.00  13.0  0.25 0 1 11.00 11.00  1.01  0.94  2.75  4  3    
 15 3 0 1 0 1 0 0 0 0  3  3.00 25.00  4.00  4.60   9.0  0.15 1  95.0 2  6.00 17.00  1.02  0.98  0.95  5  4 2 1 121092  5  5.00 20.00  3.00  5.05    .   0.25 0 2  6.00 17.00  1.05  1.01  2.00  3  3    
 16 3 0 1 0 1 0 0 0 0  0  6.00 22.00  4.00  4.50  13.0  0.25 0  50.0 2  6.00 17.00  1.00  1.00   .    5  5 1 1 110592  .  7.00 17.00  3.00  5.05  19.0  0.25 0 2  6.00 17.00  1.05  1.01  0.94  5  5    
 17 3 0 1 0 1 0 0 0 0  0  0.00 20.00  4.00  4.37  13.0  0.25 0  60.0 2  6.00 17.00  1.06  1.00  2.02  6  5 1 1 111692  1  4.00 35.00  4.00  5.05  13.0  0.20 0 2  6.00 17.00  1.05  0.94  0.95  6  5    
 18 3 0 1 0 1 0 0 0 0  2 15.00 25.00  3.00  4.25  13.0   .   0  50.0 2  6.00 17.00   .     .     .    4  4 1 1 110592  .  8.00 38.00  5.00  5.05    .   0.25 1 2  6.00 17.00  1.05  1.00  0.63  7  7    
 19 1 0 1 1 0 0 0 0 0  3  4.00 31.00  4.00  4.25   4.0  0.25 0  50.0 2  6.00 16.00  1.05  0.91  0.93  3  3 1 1 110592  .  6.00 44.00  5.00  5.05  52.0  0.30 0 2  6.00 16.00  1.04  0.93  0.95  2  2    
 21 2 0 1 1 0 0 0 0 0  0  5.00 12.00  3.00  4.45   6.0  0.10 0  90.0 2 10.50 10.50  1.06  0.80  2.13  3  3 1 1 111492  1  0.00 11.00  2.00  5.05    .    .   0 2 11.00 10.00  0.94  0.94  2.43  3  3    
 22 3 0 1 1 0 0 0 0 0  2  3.00 15.00  4.00  4.35  26.0  0.12 0  90.0 2  7.00 16.00  1.06  0.84  0.95  4  1 1 1 110592  .  3.00 15.00  2.00  5.05  19.0  0.13 0 2  7.00 15.00  1.05  1.05  0.94  4  4    
 23 1 0 1 0 0 1 0 0 0  2  0.00 25.00  3.00  4.50  26.0  0.12 0  75.0 2  7.00 16.00  1.06  0.95  0.95  3  2 1 1 111792  1 14.00 14.00  3.00  5.05    .    .   0 1  6.50 16.50  1.05  0.94  0.94  3  2    
 24 1 0 1 0 1 0 0 0 0  2 15.00 15.00  4.00  4.75  13.0  0.25 1  40.0 2  7.00 16.00  1.06  0.95  1.01  4  3 2 1 122192  3 15.00 20.00  4.00  5.05  52.0  0.15 0 2   .     .    1.05  0.94  1.00  4  3    
 28 2 0 1 0 0 1 0 0 0  6  0.00 14.00  1.00  4.50    .   0.25 0  10.0 2 11.00 10.00  1.06  1.17  2.56  2  1 1 1 111892  3  6.00  2.00  3.00   .      .    .   0 1 11.00 10.00   .    1.05  2.64  3  2    
 29 2 0 1 0 0 1 0 0 0  3  0.00  7.00  2.00  4.50   4.0  0.25 0    .  2 11.00 11.00  1.06  1.01  2.56  3  2 1 1 111292  .  0.00 13.00  3.00  5.05  26.0  0.25 0 1 11.00 11.00  1.05  1.05  2.64  3  3    
 32 3 0 1 0 0 1 0 0 0  0 10.00 20.50  3.00  4.50  26.0  0.25 0  40.0 2 10.50 11.50  1.12  1.02  1.06  4  3 1 1 111792  1  2.00 25.00  3.00  5.05  26.0  0.23 0 2 10.50 11.50  1.22  1.11  2.28  4  4    
 34 3 1 1 0 0 1 0 0 0  0  5.00 15.00  3.00  4.95  26.0   .   0  75.0 2 10.50 11.50  1.12  1.02  1.06  5  3 1 1 111392  . 11.00  7.00  3.00  5.05  26.0  0.50 0 2 10.50 11.50  1.22  1.11  0.73  5  2    
 35 4 0 1 0 0 1 0 0 0  2 25.00  6.50  4.00  4.50   9.0  0.25 1    .  2 10.50 11.50  0.96  0.95  2.13  2  2 1 1 111992  6 13.00 18.00  3.00  5.05  13.0  0.25 0 2 10.50 11.50  1.03   .     .    2  2    
 38 1 0 1 0 1 0 0 0 0  0 15.00 20.00  5.00  4.25  17.0  0.15 0 100.0 2  6.00 17.00  1.05  0.95  0.98  3  2 1 1 111092  . 10.00 20.00  6.00  5.05    .   0.25 0 3  6.50 17.50  0.98  0.82  0.76  3  2    
 63 1 1 1 0 0 1 0 0 0  1 26.00  6.00   .    4.25  26.0   .   0  75.0 2  6.00 18.00  1.10  0.97  1.17  4  3 1 1 111792  1 15.00 10.00  4.00  5.05  26.0  0.10 0 2  7.00 18.00  1.11  1.01  1.09  4  3    
 64 1 0 1 0 0 1 0 0 0  1 20.00 15.00  3.00  4.50  26.0  0.20 0  60.0 3  7.00 16.00  1.06  0.95  0.95  3  2 1 1 111092  . 13.00 13.00  3.00  5.05  26.0  0.25 0 2  7.00 16.00  1.05  0.95  0.95  3  3    
 65 1 0 1 0 0 1 0 0 0  5  0.00 20.00  4.00  4.80  52.0  0.25 0  90.0 2  6.50 15.50  1.06  0.85  1.11  3  3 2 2 121592  3   .     .    3.00  5.05    .    .   . .   .     .     .     .     .    .  .    
 66 1 0 1 0 0 1 0 0 0  0 15.00 18.00  3.00  4.25  26.0  0.15 0  20.0 2  7.00 17.00  1.06  0.95  0.95  3  2 1 1 111092  . 26.00 10.00  4.00  5.05  26.0  0.25 1 1  7.00 17.00  1.05  0.95  0.95  3  3    
 67 1 0 1 0 0 1 0 0 0  0  5.00 15.00  6.00  4.50  13.0  0.25 0  55.0 1  8.00 13.50  1.17  1.06  1.17  3  2 1 1 111092  .  4.00 17.50  5.00  5.05    .    .   0 1  8.00 13.50  1.32  1.05  1.22  3  3    
 68 1 0 1 0 0 1 0 0 0  1 30.00 10.00  3.00  4.25  14.0  0.05 0    .  3  7.00 17.00  1.07  1.02  1.02  3  3 1 1 111092  . 13.00 17.00  3.00  5.05  13.0  0.28 0 3  7.00 17.00  1.05  0.95  0.95  3  1    
 69 1 0 1 0 0 1 0 0 0  0  0.00 27.00  3.00  4.25  13.0  0.22 0 100.0 2  7.00 18.00  1.17  0.95  0.95  4  2 1 1 111792  .  0.00 27.00  3.00  5.05  13.0  0.20 0 2  7.00 18.00  1.26  1.01  1.00  4  2    
